revenue_month,persona,initial_subscription_group,revenue_type,revenue_companies,revenue,revenue_per_revenue_company
2025-11-01,Wholesale,free,Total revenue,24,511.31447816040823761230,21.304769923350342
2025-11-01,Wholesale,plus,Banking fees,20,276.00000000000000000000,13.8
2025-11-01,Wholesale,plus,Deposit interest,20,50.79258866520547829300,2.539629433260274
2025-11-01,Wholesale,plus,Interchange,20,268.52873669828488571700,13.426436834914245
2025-11-01,Wholesale,plus,Subscription,20,191.29032258100000000000,9.56451612905
2025-11-01,Wholesale,plus,Total revenue,20,786.61164794449036401000,39.33058239722452
2025-11-01,Wholesale,start,Banking fees,35,282.00000000000000000000,8.057142857142857
2025-11-01,Wholesale,start,Deposit interest,35,302.01304865479456420017,8.628944247279843
2025-11-01,Wholesale,start,Interchange,35,502.51482202686109667000,14.357566343624603
2025-11-01,Wholesale,start,Subscription,35,175.83870967700000000000,5.0239631336285715
2025-11-01,Wholesale,start,Total revenue,35,1262.36658035865566087017,36.06761658167588
2025-12-01,Automobile_Trade_Repair,business,Banking fees,12,139.56000000000000000000,11.63
2025-12-01,Automobile_Trade_Repair,business,Deposit interest,12,120.71241590849319366769,10.059367992374433
2025-12-01,Automobile_Trade_Repair,business,Interchange,12,666.91709459546353850000,55.576424549621954
2025-12-01,Automobile_Trade_Repair,business,Subscription,12,819.00000000000000000000,68.25
2025-12-01,Automobile_Trade_Repair,business,Total revenue,12,1746.18951050395673216769,145.51579254199638
2025-12-01,Automobile_Trade_Repair,free,Banking fees,71,103.26000000000000050000,1.4543661971830986
2025-12-01,Automobile_Trade_Repair,free,Deposit interest,71,319.76504431506865961679,4.503733018522094
2025-12-01,Automobile_Trade_Repair,free,Interchange,71,640.90788534505538968000,9.026871624578245
2025-12-01,Automobile_Trade_Repair,free,Subscription,71,6.42000000000000000000,0.0904225352112676
2025-12-01,Automobile_Trade_Repair,free,Total revenue,71,1070.35292966012404979679,15.075393375494706
2025-12-01,Automobile_Trade_Repair,plus,Banking fees,62,299.82000000000000000000,4.835806451612903
2025-12-01,Automobile_Trade_Repair,plus,Deposit interest,62,973.73945626465788835340,15.705475101042868
2025-12-01,Automobile_Trade_Repair,plus,Interchange,62,2653.64629830790881035300,42.80074674690175
2025-12-01,Automobile_Trade_Repair,plus,Subscription,62,959.58333333300000000000,15.477150537629033
2025-12-01,Automobile_Trade_Repair,plus,Total revenue,62,4886.78908790556669870640,78.81917883718656
2025-12-01,Automobile_Trade_Repair,start,Banking fees,114,284.54000000000000000000,2.495964912280702
2025-12-01,Automobile_Trade_Repair,start,Deposit interest,114,410.52061475835639480650,3.6010580241961083
2025-12-01,Automobile_Trade_Repair,start,Interchange,114,1982.81533286377627799800,17.393116954945405
2025-12-01,Automobile_Trade_Repair,start,Subscription,114,828.59499999999999900000,7.268377192982457
2025-12-01,Automobile_Trade_Repair,start,Total revenue,114,3506.47094762213267180450,30.758517084404673
2025-12-01,BTP,business,Banking fees,39,0.00000000000000000000,0.0
2025-12-01,BTP,business,Deposit interest,39,542.18615432712351468300,13.90220908531086
2025-12-01,BTP,business,Interchange,39,2044.58071083895096190000,52.42514643176798
2025-12-01,BTP,business,Subscription,39,1952.81250000000000000000,50.07211538461539
2025-12-01,BTP,business,Total revenue,39,4539.57936516607447658300,116.39947090169422
2025-12-01,BTP,free,Banking fees,386,1078.47999999999999740000,2.7939896373056996
2025-12-01,BTP,free,Deposit interest,386,10430.73895615781302764053,27.02263978279226
2025-12-01,BTP,free,Interchange,386,3092.50751840931090159600,8.011677508832411
2025-12-01,BTP,free,Subscription,386,35.39000000000000000000,0.0916839378238342
2025-12-01,BTP,free,Total revenue,386,14637.11647456712392663653,37.919990866754205
2025-12-01,BTP,plus,Banking fees,245,610.27999999999999600000,2.490938775510204
2025-12-01,BTP,plus,Deposit interest,245,3704.54615105808393155425,15.120596534930955
2025-12-01,BTP,plus,Interchange,245,9356.92896388520558654800,38.19154679136819
2025-12-01,BTP,plus,Subscription,245,4241.83750000000000000000,17.31362244897959
2025-12-01,BTP,plus,Total revenue,245,17913.59261494328951410225,73.11670455078894
2025-12-01,BTP,start,Banking fees,450,2110.27999999999999810000,4.689511111111112
2025-12-01,BTP,start,Deposit interest,450,6991.41018440822325062996,15.536467076462719
2025-12-01,BTP,start,Interchange,450,9492.55185821025064317900,21.09455968491167
2025-12-01,BTP,start,Subscription,450,3693.65000000000000100000,8.208111111111112
2025-12-01,BTP,start,Total revenue,450,22287.89204261847389290896,49.52864898359661
2025-12-01,Bankers_Insurance,free,Banking fees,53,430.00000000000000000000,8.11320754716981
2025-12-01,Bankers_Insurance,free,Deposit interest,53,1012.93657096986355237874,19.112010773016294
2025-12-01,Bankers_Insurance,free,Interchange,53,197.87123786106199700000,3.7334195822841885
2025-12-01,Bankers_Insurance,free,Subscription,53,0.00000000000000000000,0.0
2025-12-01,Bankers_Insurance,free,Total revenue,53,1640.80780883092554937874,30.958637902470294
2025-12-01,Bankers_Insurance,plus,Banking fees,3,276.00000000000000000000,92.0
2025-12-01,Bankers_Insurance,plus,Deposit interest,3,21.80120843123287480000,7.267069477077626
2025-12-01,Bankers_Insurance,plus,Interchange,3,134.29619093578764900000,44.76539697859588
2025-12-01,Bankers_Insurance,plus,Subscription,3,0.00000000000000000000,0.0
2025-12-01,Bankers_Insurance,plus,Total revenue,3,432.09739936702052380000,144.0324664556735
2025-12-01,Bankers_Insurance,start,Banking fees,28,776.64000000000000000000,27.737142857142857
2025-12-01,Bankers_Insurance,start,Deposit interest,28,412.04736440767140246000,14.715977300273979
2025-12-01,Bankers_Insurance,start,Interchange,28,803.00241208678935710000,28.67865757452819
2025-12-01,Bankers_Insurance,start,Subscription,28,220.96925000000000000000,7.891758928571428
2025-12-01,Bankers_Insurance,start,Total revenue,28,2212.65902649446075956000,79.02353666051646
2025-12-01,Bikers_Drivers,business,Banking fees,14,0.44000000000000000000,0.03142857142857143
2025-12-01,Bikers_Drivers,business,Deposit interest,14,71.32692176986303214998,5.094780126418788
2025-12-01,Bikers_Drivers,business,Interchange,14,441.57794117141870750000,31.541281512244193
2025-12-01,Bikers_Drivers,business,Subscription,14,505.00000000000000000000,36.07142857142857
2025-12-01,Bikers_Drivers,business,Total revenue,14,1018.34486294128173964998,72.73891878152013
2025-12-01,Bikers_Drivers,free,Banking fees,142,768.61999999999999940000,5.41281690140845
2025-12-01,Bikers_Drivers,free,Deposit interest,142,263.58837822684944782719,1.8562561846961227
2025-12-01,Bikers_Drivers,free,Interchange,142,915.08225265673232096000,6.444241215892481
2025-12-01,Bikers_Drivers,free,Subscription,142,38.76000000000000000000,0.2729577464788732
2025-12-01,Bikers_Drivers,free,Total revenue,142,1986.05063088358176818719,13.986272048475929
2025-12-01,Bikers_Drivers,plus,Banking fees,71,63.32000000000000014000,0.8918309859154929
2025-12-01,Bikers_Drivers,plus,Deposit interest,71,352.95232565260286516953,4.9711595162338424
2025-12-01,Bikers_Drivers,plus,Interchange,71,2053.26691630474520715000,28.919252342320355
2025-12-01,Bikers_Drivers,plus,Subscription,71,1198.74666666600000000000,16.88375586853521
2025-12-01,Bikers_Drivers,plus,Total revenue,71,3668.28590862334807245953,51.6659987130049
2025-12-01,Bikers_Drivers,start,Banking fees,149,527.02000000000000000000,3.5370469798657718
2025-12-01,Bikers_Drivers,start,Deposit interest,149,399.83305603780843770187,2.683443329112808
2025-12-01,Bikers_Drivers,start,Interchange,149,2215.26799071364466767648,14.867570407474126
2025-12-01,Bikers_Drivers,start,Subscription,149,1181.91666666700000000000,7.932326621926175
2025-12-01,Bikers_Drivers,start,Total revenue,149,4324.03771341845310537835,29.020387338378878
2025-12-01,Cleaning_CallCenters,business,Banking fees,1,0.00000000000000000000,0.0
2025-12-01,Cleaning_CallCenters,business,Deposit interest,1,3.25853962410958920000,3.258539624109589
2025-12-01,Cleaning_CallCenters,business,Interchange,1,3.91851127939668280000,3.9185112793966828
2025-12-01,Cleaning_CallCenters,business,Subscription,1,80.00000000000000000000,80.0
2025-12-01,Cleaning_CallCenters,business,Total revenue,1,87.17705090350627200000,87.17705090350627
2025-12-01,Cleaning_CallCenters,free,Banking fees,12,122.00000000000000000000,10.166666666666666
2025-12-01,Cleaning_CallCenters,free,Deposit interest,12,21.53349093369864235620,1.7944575778082201
2025-12-01,Cleaning_CallCenters,free,Interchange,12,35.93755403666307834000,2.994796169721923
2025-12-01,Cleaning_CallCenters,free,Subscription,12,0.00000000000000000000,0.0
2025-12-01,Cleaning_CallCenters,free,Total revenue,12,179.47104497036172069620,14.955920414196811
2025-12-01,Cleaning_CallCenters,plus,Banking fees,7,0.00000000000000000000,0.0
2025-12-01,Cleaning_CallCenters,plus,Deposit interest,7,227.58374793041097461000,32.51196399005871
2025-12-01,Cleaning_CallCenters,plus,Interchange,7,181.93298529276184600000,25.99042647039455
2025-12-01,Cleaning_CallCenters,plus,Subscription,7,120.00000000000000000000,17.142857142857142
2025-12-01,Cleaning_CallCenters,plus,Total revenue,7,529.51673322317282061000,75.6452476033104
2025-12-01,Cleaning_CallCenters,start,Banking fees,12,0.00000000000000000000,0.0
2025-12-01,Cleaning_CallCenters,start,Deposit interest,12,39.79228091890412669000,3.316023409908677
2025-12-01,Cleaning_CallCenters,start,Interchange,12,263.44635994663291600000,21.953863328886076
2025-12-01,Cleaning_CallCenters,start,Subscription,12,108.00000000000000000000,9.0
2025-12-01,Cleaning_CallCenters,start,Total revenue,12,411.23864086553704269000,34.26988673879475
2025-12-01,Consultant,business,Banking fees,10,0.00000000000000000000,0.0
2025-12-01,Consultant,business,Deposit interest,10,29.48072925479452457270,2.9480729254794524
2025-12-01,Consultant,business,Interchange,10,860.37997985612334500000,86.03799798561234
2025-12-01,Consultant,business,Subscription,10,560.00000000000000000000,56.0
2025-12-01,Consultant,business,Total revenue,10,1449.86070911091786957270,144.9860709110918
2025-12-01,Consultant,free,Banking fees,476,2756.56000000000000130000,5.79109243697479
2025-12-01,Consultant,free,Deposit interest,476,4158.92146922520708906509,8.73722997736388
2025-12-01,Consultant,free,Interchange,476,2532.21580413430713447000,5.319781101122494
2025-12-01,Consultant,free,Subscription,476,78.18000000000000000000,0.16424369747899162
2025-12-01,Consultant,free,Total revenue,476,9525.87727335951422483509,20.012347212940156
2025-12-01,Consultant,plus,Banking fees,84,917.94000000000000000000,10.927857142857144
2025-12-01,Consultant,plus,Deposit interest,84,1642.05798397698692763420,19.54830933305937
2025-12-01,Consultant,plus,Interchange,84,3212.20005102044057891000,38.24047679786239
2025-12-01,Consultant,plus,Subscription,84,1402.50833333200000000000,16.696527777761904
2025-12-01,Consultant,plus,Total revenue,84,7174.70636832942750654420,85.4131710515408
2025-12-01,Consultant,start,Banking fees,511,2224.44000000000000000000,4.353111545988258
2025-12-01,Consultant,start,Deposit interest,511,6365.11568336383823729572,12.456195075076003
2025-12-01,Consultant,start,Interchange,511,5600.91091866533490873500,10.960686729286369
2025-12-01,Consultant,start,Subscription,511,4151.20522035600000100000,8.123689276626223
2025-12-01,Consultant,start,Total revenue,511,18341.67182238517314703072,35.89368262697686
2025-12-01,Developer_IT,business,Banking fees,3,0.00000000000000000000,0.0
2025-12-01,Developer_IT,business,Deposit interest,3,27.72781823506851432600,9.242606078356172
2025-12-01,Developer_IT,business,Interchange,3,9.25346805845162000000,3.0844893528172066
2025-12-01,Developer_IT,business,Subscription,3,240.00000000000000000000,80.0
2025-12-01,Developer_IT,business,Total revenue,3,276.98128629352013432600,92.32709543117339
2025-12-01,Developer_IT,free,Banking fees,224,2977.92000000000000300000,13.294285714285715
2025-12-01,Developer_IT,free,Deposit interest,224,1723.18295282904181582385,7.692781039415365
2025-12-01,Developer_IT,free,Interchange,224,1221.71314711371016975100,5.454076549614777
2025-12-01,Developer_IT,free,Subscription,224,69.21000000000000000000,0.3089732142857143
2025-12-01,Developer_IT,free,Total revenue,224,5992.02609994275198857485,26.750116517601572
2025-12-01,Developer_IT,plus,Banking fees,39,5.44000000000000000000,0.1394871794871795
2025-12-01,Developer_IT,plus,Deposit interest,39,787.55050771780856660000,20.19360276199509
2025-12-01,Developer_IT,plus,Interchange,39,444.37258044945727472000,11.394168729473265
2025-12-01,Developer_IT,plus,Subscription,39,770.27033333300000000000,19.75052136751282
2025-12-01,Developer_IT,plus,Total revenue,39,2007.63342150026584132000,51.47778003846835
2025-12-01,Developer_IT,start,Banking fees,266,1505.28000000000000100000,5.658947368421052
2025-12-01,Developer_IT,start,Deposit interest,266,2099.47776714520633445106,7.892773560696264
2025-12-01,Developer_IT,start,Interchange,266,2465.59169712038953051400,9.269141718497705
2025-12-01,Developer_IT,start,Subscription,266,2123.53347222200000000000,7.9832085421879695
2025-12-01,Developer_IT,start,Total revenue,266,8193.88293648759586596506,30.804071189802993
2025-12-01,Media_Publishing,business,Banking fees,2,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,business,Deposit interest,2,7.20076773698630127900,3.6003838684931506
2025-12-01,Media_Publishing,business,Interchange,2,0.29179537729397892000,0.14589768864698946
2025-12-01,Media_Publishing,business,Subscription,2,0.00000000000000000000,0.0
2025-12-01,Media_Publishing,business,Total revenue,2,7.49256311428028019900,3.74628155714014
2025-12-01,Media_Publishing,free,Banking fees,114,709.34000000000000000000,6.222280701754387
2025-12-01,Media_Publishing,free,Deposit interest,114,226.74104246575350098454,1.9889565128574869
2025-12-01,Media_Publishing,free,Interchange,114,338.99112205394483278000,2.9736063338065337
2025-12-01,Media_Publishing,free,Subscription,114,11.00000000000000000000,0.09649122807017543
2025-12-01,Media_Publishing,free,Total revenue,114,1286.07216451969833376454,11.281334776488583
2025-12-01,Media_Publishing,plus,Banking fees,14,118.00000000000000000000,8.428571428571429
2025-12-01,Media_Publishing,plus,Deposit interest,14,518.34726253698646760233,37.024804466927606
2025-12-01,Media_Publishing,plus,Interchange,14,408.01929758070767552300,29.144235541479123
2025-12-01,Media_Publishing,plus,Subscription,14,201.87500000000000000000,14.419642857142858
2025-12-01,Media_Publishing,plus,Total revenue,14,1246.24156011769414312533,89.01725429412102
2025-12-01,Media_Publishing,start,Banking fees,96,563.20000000000000000000,5.866666666666667
2025-12-01,Media_Publishing,start,Deposit interest,96,1320.80909756164449981378,13.758428099600463
2025-12-01,Media_Publishing,start,Interchange,96,741.12098266892263590000,7.72001023613461
2025-12-01,Media_Publishing,start,Subscription,96,753.34500000000000000000,7.84734375
2025-12-01,Media_Publishing,start,Total revenue,96,3378.47508023056713571378,35.19244875240174
2025-12-01,Medical_Professionals,free,Banking fees,29,15.52000000000000000000,0.5351724137931034
2025-12-01,Medical_Professionals,free,Deposit interest,29,293.55974313589058793567,10.122749763306572
2025-12-01,Medical_Professionals,free,Interchange,29,33.52743032762474274000,1.156118287159474
2025-12-01,Medical_Professionals,free,Subscription,29,0.00000000000000000000,0.0
2025-12-01,Medical_Professionals,free,Total revenue,29,342.60717346351533067567,11.814040464259149
2025-12-01,Medical_Professionals,plus,Banking fees,5,0.00000000000000000000,0.0
2025-12-01,Medical_Professionals,plus,Deposit interest,5,97.85078336219181781000,19.570156672438365
2025-12-01,Medical_Professionals,plus,Interchange,5,661.26620654027041520000,132.2532413080541
2025-12-01,Medical_Professionals,plus,Subscription,5,50.00000000000000000000,10.0
2025-12-01,Medical_Professionals,plus,Total revenue,5,809.11698990246223301000,161.82339798049244
2025-12-01,Medical_Professionals,start,Banking fees,37,6.00000000000000000000,0.16216216216216217
2025-12-01,Medical_Professionals,start,Deposit interest,37,246.30888127780831225470,6.656996791292117
2025-12-01,Medical_Professionals,start,Interchange,37,311.74677126676063263000,8.425588412615152
2025-12-01,Medical_Professionals,start,Subscription,37,322.00000000000000000000,8.702702702702704
2025-12-01,Medical_Professionals,start,Total revenue,37,886.05565254456894488470,23.947450068772135
2025-12-01,Others,business,Banking fees,30,0.00000000000000000000,0.0
2025-12-01,Others,business,Deposit interest,30,239.06987883342474248850,7.9689959611141585
2025-12-01,Others,business,Interchange,30,2549.84391270233324966000,84.99479709007778
2025-12-01,Others,business,Subscription,30,1120.00000000000000000000,37.333333333333336
2025-12-01,Others,business,Total revenue,30,3908.91379153575799214850,130.29712638452526
2025-12-01,Others,free,Banking fees,364,2362.18000000000000200000,6.489505494505494
2025-12-01,Others,free,Deposit interest,364,1382.77389437753484233866,3.798829380158063
2025-12-01,Others,free,Interchange,364,3031.14293287981875174300,8.32731574966983
2025-12-01,Others,free,Subscription,364,72.56288793100000000000,0.199348593217033
2025-12-01,Others,free,Total revenue,364,6848.65971518835359608166,18.814999217550422
2025-12-01,Others,plus,Banking fees,147,852.68000000000000000000,5.800544217687074
2025-12-01,Others,plus,Deposit interest,147,1236.55353899178126580175,8.411928836678785
2025-12-01,Others,plus,Interchange,147,2951.90547728291293223700,20.080989641380363
2025-12-01,Others,plus,Subscription,147,1865.02499999900000000000,12.687244897952382
2025-12-01,Others,plus,Total revenue,147,6906.16401627369419803875,46.9807075936986
2025-12-01,Others,start,Banking fees,434,1177.48000000000000000000,2.7130875576036866
2025-12-01,Others,start,Deposit interest,434,2187.68809665205576106850,5.0407559830692525
2025-12-01,Others,start,Interchange,434,3598.62319958322926906600,8.29175852438532
2025-12-01,Others,start,Subscription,434,3281.39666666700000000000,7.560821812596774
2025-12-01,Others,start,Total revenue,434,10245.18796290228503013450,23.606423877655033
2025-12-01,Professeur,business,Banking fees,2,0.00000000000000000000,0.0
2025-12-01,Professeur,business,Deposit interest,2,0.37293543726027396280,0.186467718630137
2025-12-01,Professeur,business,Interchange,2,100.35481438056317370000,50.177407190281585
2025-12-01,Professeur,business,Subscription,2,80.00000000000000000000,40.0
2025-12-01,Professeur,business,Total revenue,2,180.72774981782344766280,90.36387490891173
2025-12-01,Professeur,free,Banking fees,80,38.80000000000000000000,0.485
2025-12-01,Professeur,free,Deposit interest,80,201.45375842520555407042,2.5181719803150697
2025-12-01,Professeur,free,Interchange,80,224.21241652261862051000,2.802655206532733
2025-12-01,Professeur,free,Subscription,80,75.36000000000000000000,0.942
2025-12-01,Professeur,free,Total revenue,80,539.82617494782417458042,6.747827186847802
2025-12-01,Professeur,plus,Banking fees,12,0.00000000000000000000,0.0
2025-12-01,Professeur,plus,Deposit interest,12,57.40009033315070172863,4.783340861095891
2025-12-01,Professeur,plus,Interchange,12,35.08301801083142600000,2.923584834235952
2025-12-01,Professeur,plus,Subscription,12,261.25000000000000000000,21.770833333333332
2025-12-01,Professeur,plus,Total revenue,12,353.73310834398212772863,29.477759028665176
2025-12-01,Professeur,start,Banking fees,92,270.36000000000000000000,2.938695652173913
2025-12-01,Professeur,start,Deposit interest,92,425.69889428602755759640,4.627161894413343
2025-12-01,Professeur,start,Interchange,92,598.58854181295534454700,6.50639719361908
2025-12-01,Professeur,start,Subscription,92,778.57500000000000000000,8.462771739130435
2025-12-01,Professeur,start,Total revenue,92,2073.22243609898290214340,22.53502647933677
2025-12-01,Repair,business,Banking fees,1,0.00000000000000000000,0.0
2025-12-01,Repair,business,Deposit interest,1,0.51576078904109600000,0.515760789041096
2025-12-01,Repair,business,Interchange,1,139.81914882374784000000,139.81914882374784
2025-12-01,Repair,business,Subscription,1,0.00000000000000000000,0.0
2025-12-01,Repair,business,Total revenue,1,140.33490961278893600000,140.33490961278895
2025-12-01,Repair,free,Banking fees,16,18.40000000000000000000,1.15
2025-12-01,Repair,free,Deposit interest,16,33.99067589643838373520,2.124417243527399
2025-12-01,Repair,free,Interchange,16,52.49481954989788168000,3.2809262218686177
2025-12-01,Repair,free,Subscription,16,0.00000000000000000000,0.0
2025-12-01,Repair,free,Total revenue,16,104.88549544633626541520,6.5553434653960165
2025-12-01,Repair,plus,Banking fees,3,0.00000000000000000000,0.0
2025-12-01,Repair,plus,Deposit interest,3,0.70523490904109593000,0.23507830301369867
2025-12-01,Repair,plus,Interchange,3,11.13452253703517590000,3.7115075123450585
2025-12-01,Repair,plus,Subscription,3,50.00000000000000000000,16.666666666666668
2025-12-01,Repair,plus,Total revenue,3,61.83975744607627183000,20.613252482025423
2025-12-01,Repair,start,Banking fees,20,1.60000000000000000000,0.08
2025-12-01,Repair,start,Deposit interest,20,44.69734767726029681230,2.2348673838630146
2025-12-01,Repair,start,Interchange,20,121.86107096925042308000,6.093053548462521
2025-12-01,Repair,start,Subscription,20,141.00000000000000000000,7.05
2025-12-01,Repair,start,Total revenue,20,309.15841864651071989230,15.457920932325536
2025-12-01,Repair_Installation,free,Banking fees,5,0.00000000000000000000,0.0
2025-12-01,Repair_Installation,free,Deposit interest,5,7.19241959780822714800,1.4384839195616455
2025-12-01,Repair_Installation,free,Interchange,5,127.74838755523870300000,25.54967751104774
2025-12-01,Repair_Installation,free,Subscription,5,0.00000000000000000000,0.0
2025-12-01,Repair_Installation,free,Total revenue,5,134.94080715304693014800,26.988161430609388
2025-12-01,Repair_Installation,plus,Banking fees,1,0.00000000000000000000,0.0
2025-12-01,Repair_Installation,plus,Deposit interest,1,4.40755373041096000000,4.40755373041096
2025-12-01,Repair_Installation,plus,Interchange,1,42.65959993196366200000,42.65959993196366
2025-12-01,Repair_Installation,plus,Subscription,1,25.00000000000000000000,25.0
2025-12-01,Repair_Installation,plus,Total revenue,1,72.06715366237462200000,72.06715366237462
2025-12-01,Repair_Installation,start,Banking fees,7,0.00000000000000000000,0.0
2025-12-01,Repair_Installation,start,Deposit interest,7,85.65797509150689513000,12.236853584500986
2025-12-01,Repair_Installation,start,Interchange,7,173.22825170473778600000,24.746893100676825
2025-12-01,Repair_Installation,start,Subscription,7,70.00000000000000000000,10.0
2025-12-01,Repair_Installation,start,Total revenue,7,328.88622679624468113000,46.98374668517781
2025-12-01,Restauration,business,Banking fees,1,0.00000000000000000000,0.0
2025-12-01,Restauration,business,Deposit interest,1,1.90205549589041120000,1.9020554958904112
2025-12-01,Restauration,business,Interchange,1,132.35307777005255000000,132.35307777005255
2025-12-01,Restauration,business,Subscription,1,0.00000000000000000000,0.0
2025-12-01,Restauration,business,Total revenue,1,134.25513326594296120000,134.25513326594296
2025-12-01,Restauration,free,Banking fees,59,179.20000000000000000000,3.03728813559322
2025-12-01,Restauration,free,Deposit interest,59,200.20732352712338659880,3.393344466561413
2025-12-01,Restauration,free,Interchange,59,307.12356530891479983000,5.205484157778217
2025-12-01,Restauration,free,Subscription,59,56.44999999999999900000,0.9567796610169491
2025-12-01,Restauration,free,Total revenue,59,742.98088883603818542880,12.592896420949799
2025-12-01,Restauration,plus,Banking fees,33,158.24000000000000200000,4.795151515151516
2025-12-01,Restauration,plus,Deposit interest,33,296.56807124547955742220,8.986911249863017
2025-12-01,Restauration,plus,Interchange,33,1518.14354542563005651600,46.00434986138273
2025-12-01,Restauration,plus,Subscription,33,573.23333333300000000000,17.37070707069697
2025-12-01,Restauration,plus,Total revenue,33,2546.18495000410961593820,77.15711969709423
2025-12-01,Restauration,start,Banking fees,71,280.00000000000000000000,3.943661971830986
2025-12-01,Restauration,start,Deposit interest,71,200.94481178465761721800,2.8302086166853186
2025-12-01,Restauration,start,Interchange,71,1260.83229823629712293900,17.75820138360982
2025-12-01,Restauration,start,Subscription,71,499.28125000000000000000,7.032130281690141
2025-12-01,Restauration,start,Total revenue,71,2241.05836002095474015700,31.564202253816266
2025-12-01,Retail,business,Banking fees,8,0.00000000000000000000,0.0
2025-12-01,Retail,business,Deposit interest,8,89.56128412547950903000,11.195160515684938
2025-12-01,Retail,business,Interchange,8,380.99888648217040580000,47.6248608102713
2025-12-01,Retail,business,Subscription,8,400.00000000000000000000,50.0
2025-12-01,Retail,business,Total revenue,8,870.56017060764991483000,108.82002132595623
2025-12-01,Retail,free,Banking fees,321,2736.59999999999999000000,8.525233644859814
2025-12-01,Retail,free,Deposit interest,321,964.14976203616480920781,3.0035818131967753
2025-12-01,Retail,free,Interchange,321,2000.88698101603010437600,6.233292775750873
2025-12-01,Retail,free,Subscription,321,65.74000000000000000000,0.20479750778816197
2025-12-01,Retail,free,Total revenue,321,5767.37674305219490358381,17.96690574159562
2025-12-01,Retail,plus,Banking fees,125,444.84000000000000000000,3.5587199999999997
2025-12-01,Retail,plus,Deposit interest,125,899.46149306246614779206,7.195691944499729
2025-12-01,Retail,plus,Interchange,125,5708.18700798253144216600,45.66549606386025
2025-12-01,Retail,plus,Subscription,125,1866.10333333200000000000,14.928826666655999
2025-12-01,Retail,plus,Total revenue,125,8918.59183437699758995806,71.34873467501598
2025-12-01,Retail,start,Banking fees,389,2649.16000000000000000000,6.810179948586118
2025-12-01,Retail,start,Deposit interest,389,2573.07347491123370508638,6.614584768409341
2025-12-01,Retail,start,Interchange,389,6277.11041680993694405200,16.136530634472848
2025-12-01,Retail,start,Subscription,389,3065.64526960700000000000,7.880836168655527
2025-12-01,Retail,start,Total revenue,389,14564.98916132817064913838,37.44213152012383
2025-12-01,Wholesale,business,Banking fees,10,0.00000000000000000000,0.0
2025-12-01,Wholesale,business,Deposit interest,10,35.79325498958905526000,3.579325498958906
2025-12-01,Wholesale,business,Interchange,10,77.97545296930736078000,7.7975452969307355
2025-12-01,Wholesale,business,Subscription,10,480.00000000000000000000,48.0
2025-12-01,Wholesale,business,Total revenue,10,593.76870795889641604000,59.376870795889644
2025-12-01,Wholesale,free,Banking fees,35,190.00000000000000000000,5.428571428571429
2025-12-01,Wholesale,free,Deposit interest,35,177.37656720328773262500,5.067901920093935
2025-12-01,Wholesale,free,Interchange,35,169.87041197938525770000,4.853440342268151
2025-12-01,Wholesale,free,Subscription,35,0.00000000000000000000,0.0
2025-12-01,Wholesale,free,Total revenue,35,537.24697918267299032500,15.349913690933516
2025-12-01,Wholesale,plus,Banking fees,36,144.44000000000000000000,4.012222222222222
2025-12-01,Wholesale,plus,Deposit interest,36,237.65465504547955190521,6.601518195707765
2025-12-01,Wholesale,plus,Interchange,36,1367.09347548293013300200,37.97481876341473
2025-12-01,Wholesale,plus,Subscription,36,613.12500000000000000000,17.03125
2025-12-01,Wholesale,plus,Total revenue,36,2362.31313052840968490721,65.6198091813447
2025-12-01,Wholesale,start,Banking fees,66,21.76000000000000000000,0.3296969696969697
2025-12-01,Wholesale,start,Deposit interest,66,943.68051557917841387073,14.29818962998755
2025-12-01,Wholesale,start,Interchange,66,2151.39310370094713982000,32.596865207590106
2025-12-01,Wholesale,start,Subscription,66,496.31250000000000000000,7.519886363636363
2025-12-01,Wholesale,start,Total revenue,66,3613.14611928012555369073,54.744638170910996
2026-01-01,Automobile_Trade_Repair,business,Banking fees,15,63.90000000000000000000,4.26
2026-01-01,Automobile_Trade_Repair,business,Deposit interest,15,254.24366467945207431277,16.949577645296806
2026-01-01,Automobile_Trade_Repair,business,Interchange,15,1457.39770379999253070000,97.15984691999951
2026-01-01,Automobile_Trade_Repair,business,Subscription,15,899.00000000000000000000,59.93333333333333
2026-01-01,Automobile_Trade_Repair,business,Total revenue,15,2674.54136847944460501277,178.30275789862966
2026-01-01,Automobile_Trade_Repair,free,Banking fees,109,319.98000000000000000000,2.9355963302752297
2026-01-01,Automobile_Trade_Repair,free,Deposit interest,109,361.31078578246575053148,3.314777851215282
2026-01-01,Automobile_Trade_Repair,free,Interchange,109,1101.77915399999431816700,10.108065633027472
2026-01-01,Automobile_Trade_Repair,free,Subscription,109,26.56000000000000000000,0.2436697247706422
2026-01-01,Automobile_Trade_Repair,free,Total revenue,109,1809.62993978246006869848,16.602109539288623
2026-01-01,Automobile_Trade_Repair,plus,Banking fees,97,240.12000000000000000000,2.475463917525773
2026-01-01,Automobile_Trade_Repair,plus,Deposit interest,97,1393.93019696767137338174,14.370414401728572
2026-01-01,Automobile_Trade_Repair,plus,Interchange,97,3239.83157399998317442000,33.40032550515446
2026-01-01,Automobile_Trade_Repair,plus,Subscription,97,1636.22010752700000000000,16.868248531206184
2026-01-01,Automobile_Trade_Repair,plus,Total revenue,97,6510.10187849465454780174,67.114452355615
