activation_month,observation_month,months_since_activation,segment_level,persona,initial_subscription_group,activated_cohort_size,active_companies,at_risk_companies,churned_proxy_companies,never_monetized_companies,active_share_pct,at_risk_share_pct,churned_proxy_share_pct,never_monetized_share_pct,subscription_revenue,interchange_revenue,banking_fees,deposit_interest_revenue,total_revenue,revenue_per_original_activated_company
2026-01-01,2026-03-01,2,persona_x_initial_plan,Others,plus,57,51,6,0,0,89.47,10.53,0.0,0.0,1245.00000000000000000000,896.11838819999567006000,505.42000000000000000000,340.30171243452053214577,2986.84010063451620220577,52.40070351990379
2026-01-01,2026-03-01,2,persona_x_initial_plan,Others,start,185,165,20,0,0,89.19,10.81,0.0,0.0,1794.67625000000000000000,1965.41086139999038211100,526.14000000000000000000,1072.38266198849322533860,5358.60977338848360744960,28.965458234532342
2026-01-01,2026-03-01,2,persona_x_initial_plan,Professeur,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,227.44889999999887000000,287.50000000000000000000,18.03023795506849700000,612.97913795506736700000,612.9791379550674
2026-01-01,2026-03-01,2,persona_x_initial_plan,Professeur,free,40,39,1,0,0,97.5,2.5,0.0,0.0,0.00000000000000000000,188.80630199999909045000,41.20000000000000000000,156.19488388712332036502,386.20118588712241081502,9.65502964717806
2026-01-01,2026-03-01,2,persona_x_initial_plan,Professeur,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,70.00000000000000000000,15.32078999999992600000,0.00000000000000000000,7.52319483342465792200,92.84398483342458392200,30.94799494447486
2026-01-01,2026-03-01,2,persona_x_initial_plan,Professeur,start,42,40,2,0,0,95.24,4.76,0.0,0.0,418.66666666700000000000,394.66610999999803869400,20.70000000000000000000,593.16473507178081151346,1427.19751173877885020746,33.98089313663759
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair,free,15,14,1,0,0,93.33,6.67,0.0,0.0,36.00000000000000000000,55.24408799999972605000,20.80000000000000000000,51.28109993424657421590,163.32518793424630026590,10.888345862283085
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair,plus,3,2,1,0,0,66.67,33.33,0.0,0.0,45.00000000000000000000,10.07256599999995130000,0.00000000000000000000,0.74008792000000015000,55.81265391999995145000,18.604217973333316
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair,start,9,7,2,0,0,77.78,22.22,0.0,0.0,75.00000000000000000000,157.78817999999923230000,20.00000000000000000000,72.99091417753424942700,325.77909417753348172700,36.19767713083705
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair_Installation,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,56.15447399999971600000,9.60000000000000000000,36.14537054958904526700,101.89984454958876126700,33.96661484986292
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair_Installation,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,70.00000000000000000000,322.60391999999848000000,0.00000000000000000000,38.98407836054794860000,431.58799836054642860000,143.86266612018213
2026-01-01,2026-03-01,2,persona_x_initial_plan,Repair_Installation,start,7,7,0,0,0,100.0,0.0,0.0,0.0,73.00000000000000000000,233.76745799999884765000,0.00000000000000000000,138.76217076383562817000,445.52962876383447582000,63.647089823404926
2026-01-01,2026-03-01,2,persona_x_initial_plan,Restauration,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,3.67199999999998190000,0.00000000000000000000,0.22478428000000006000,83.89678427999998196000,83.89678427999998
2026-01-01,2026-03-01,2,persona_x_initial_plan,Restauration,free,28,25,3,0,0,89.29,10.71,0.0,0.0,94.32000000000000000000,713.01144599999654447000,43.56000000000000000000,107.46138230301370082460,958.35282830301024529460,34.22688672510751
2026-01-01,2026-03-01,2,persona_x_initial_plan,Restauration,plus,15,14,1,0,0,93.33,6.67,0.0,0.0,345.00000000000000000000,739.07602199999642867000,66.92000000000000000000,97.44392941808220058233,1248.43995141807862925233,83.22933009453858
2026-01-01,2026-03-01,2,persona_x_initial_plan,Restauration,start,34,30,3,0,1,88.24,8.82,0.0,2.94,330.25000000000000000000,854.28874799999581435300,423.00000000000000000000,441.05666408383561414920,2048.59541208383142850220,60.25280623775975
2026-01-01,2026-03-01,2,persona_x_initial_plan,Retail,business,5,3,2,0,0,60.0,40.0,0.0,0.0,240.00000000000000000000,202.31697599999902300000,2.44000000000000000000,28.35442627671233332000,473.11140227671135632000,94.62228045534228
2026-01-01,2026-03-01,2,persona_x_initial_plan,Retail,free,159,143,16,0,0,89.94,10.06,0.0,0.0,49.39875000000000000000,1239.18187859999411097700,313.46000000000000000000,556.29409675890416487150,2158.33472535889827584850,13.574432234961623
2026-01-01,2026-03-01,2,persona_x_initial_plan,Retail,plus,46,41,5,0,0,89.13,10.87,0.0,0.0,996.00000000000000000000,1311.12447479999374052400,805.34000000000000000000,434.52642492602732924155,3546.99089972602106976555,77.10849782013089
2026-01-01,2026-03-01,2,persona_x_initial_plan,Retail,start,179,162,16,0,1,90.5,8.94,0.0,0.56,1704.00000000000000000000,2012.48176859999022775000,1215.56000000000000000000,796.94006981753435524732,5728.98183841752458299732,32.005485130824155
2026-01-01,2026-03-01,2,persona_x_initial_plan,Wholesale,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,22.67626071945205300000,102.67626071945205300000,102.67626071945206
2026-01-01,2026-03-01,2,persona_x_initial_plan,Wholesale,free,19,17,2,0,0,89.47,10.53,0.0,0.0,29.00000000000000000000,107.82822599999947927000,33.54000000000000000000,278.83216352273975568080,449.20038952273923495080,23.642125764354695
2026-01-01,2026-03-01,2,persona_x_initial_plan,Wholesale,plus,11,9,2,0,0,81.82,18.18,0.0,0.0,225.00000000000000000000,428.56378379999794210000,81.30000000000000000000,484.61952131671242323000,1219.48330511671036533000,110.86211864697367
2026-01-01,2026-03-01,2,persona_x_initial_plan,Wholesale,start,27,24,3,0,0,88.89,11.11,0.0,0.0,254.00000000000000000000,369.38797199999822950000,22.40000000000000000000,180.99563056054791191843,826.78360256054614141843,30.621614909649857
2026-01-01,2026-04-01,3,initial_plan,ALL,business,53,42,9,2,0,79.25,16.98,3.77,0.0,2941.00000000000000000000,3062.96030159998337647000,227.00000000000000000000,535.65122620219183106410,6766.61152780217520753410,127.67191561890897
2026-01-01,2026-04-01,3,initial_plan,ALL,free,1130,1016,76,34,4,89.91,6.73,3.01,0.35,840.59016685200000200000,7029.82049759996198066800,1598.90000000000000308000,9074.21604884273982678960,18543.52671329470181253760,16.41020063123425
2026-01-01,2026-04-01,3,initial_plan,ALL,plus,357,314,30,11,2,87.96,8.4,3.08,0.56,7431.86568548300000000000,16154.80741439991208281700,1870.36000000000000200000,5084.27119906246571823156,30541.30429894537780304856,85.54987198584139
2026-01-01,2026-04-01,3,initial_plan,ALL,start,1211,1090,74,43,4,90.01,6.11,3.55,0.33,11359.48125000000000000000,18436.28028659989971603400,3010.76000000000000000000,12050.72151947835690930461,44857.24305607825662533861,37.04148889849567
2026-01-01,2026-04-01,3,overall,ALL,ALL,2751,2462,189,90,10,89.49,6.87,3.27,0.36,22572.93710233500000200000,44683.86850019975715598900,6707.02000000000000508000,26744.85999358575428538987,100708.68559612051144845887,36.608028206514184
2026-01-01,2026-04-01,3,persona,Automobile_Trade_Repair,ALL,126,114,9,3,0,90.48,7.14,2.38,0.0,1382.00000000000000000000,3328.31083139998201314600,659.28000000000000200000,837.00015790027405459500,6206.59098930025606974100,49.25865864524013
2026-01-01,2026-04-01,3,persona,BTP,ALL,491,446,31,12,2,90.84,6.31,2.44,0.41,5206.22041666600000000000,11257.40879459993895526100,489.86000000000000000000,6025.69959027397264366452,22979.18880153991159892552,46.800791856496765
2026-01-01,2026-04-01,3,persona,Bankers_Insurance,ALL,47,44,2,1,0,93.62,4.26,2.13,0.0,211.00000000000000000000,169.11538199999907507000,36.00000000000000000000,1219.60766367506833883330,1635.72304567506741390330,34.80261799308654
2026-01-01,2026-04-01,3,persona,Bikers_Drivers,ALL,154,127,14,12,1,82.47,9.09,7.79,0.65,1555.06000000000000000000,3198.34605599998260445200,267.64000000000000008000,706.81764246520553650271,5727.86369846518814103471,37.19392011990382
2026-01-01,2026-04-01,3,persona,Cleaning_CallCenters,ALL,11,11,0,0,0,100.0,0.0,0.0,0.0,58.00000000000000000000,7.53721199999995937500,4.00000000000000000000,18.67396897479451845640,88.21118097479447783140,8.019198270435862
2026-01-01,2026-04-01,3,persona,Consultant,ALL,488,445,29,13,1,91.19,5.94,2.66,0.2,3125.48925287300000000000,7346.86136639995969774800,520.24000000000000000000,6945.06899270137011603511,17937.65961197432981378311,36.75749920486543
2026-01-01,2026-04-01,3,persona,Developer_IT,ALL,211,190,12,7,2,90.05,5.69,3.32,0.95,1506.00000000000000000000,2107.19783699998839638000,481.44000000000000000000,3285.54097921917820815369,7380.17881621916660453369,34.977150787768565
2026-01-01,2026-04-01,3,persona,Media_Publishing,ALL,105,99,4,1,1,94.29,3.81,0.95,0.95,659.71875000000000000000,1236.95617859999309624000,165.60000000000000000000,863.11507816767129909374,2925.39000676766439533374,27.860857207311092
2026-01-01,2026-04-01,3,persona,Medical_Professionals,ALL,30,28,1,1,0,93.33,3.33,3.33,0.0,259.00000000000000000000,202.99532399999889700000,33.30000000000000000000,370.34670043397257890100,865.64202443397147590100,28.85473414779905
2026-01-01,2026-04-01,3,persona,Others,ALL,437,384,40,12,1,87.87,9.15,2.75,0.23,3474.76758064500000200000,4367.78347139997640148200,1467.82000000000000000000,2461.81527751616449458196,11772.18632956114089806396,26.93864148640993
2026-01-01,2026-04-01,3,persona,Professeur,ALL,86,82,1,3,0,95.35,1.16,3.49,0.0,564.03666666700000000000,977.16850199999490488000,500.80000000000000000000,717.88083570136998843702,2759.88600436836489331702,32.09169772521354
2026-01-01,2026-04-01,3,persona,Repair,ALL,27,21,4,2,0,77.78,14.81,7.41,0.0,156.00000000000000000000,215.42867999999884399000,23.20000000000000000000,114.64141425643835694740,509.27009425643720093740,18.861855342831007
2026-01-01,2026-04-01,3,persona,Repair_Installation,ALL,13,13,0,0,0,100.0,0.0,0.0,0.0,143.00000000000000000000,615.55847399999654533000,12.80000000000000000000,286.57630374958904140900,1057.93477774958558673900,81.37959828842966
2026-01-01,2026-04-01,3,persona,Restauration,ALL,78,68,6,3,1,87.18,7.69,3.85,1.28,812.00000000000000000000,2297.56129199998771548900,305.88000000000000000000,641.50326945534253569940,4056.94456145533025118840,52.012109762247825
2026-01-01,2026-04-01,3,persona,Retail,ALL,389,340,31,17,1,87.4,7.97,4.37,0.26,2878.90250000000000000000,6229.17322919996616732600,1582.80000000000000300000,1596.97142306575347272725,12287.84715226571964305325,31.588296021248638
2026-01-01,2026-04-01,3,persona,Wholesale,ALL,58,50,5,3,0,86.21,8.62,5.17,0.0,581.74193548400000000000,1126.46586959999388282000,156.36000000000000000000,653.60069602958910135237,2518.16850111358298417237,43.41669829506177
2026-01-01,2026-04-01,3,persona_x_initial_plan,Automobile_Trade_Repair,business,3,3,0,0,0,100.0,0.0,0.0,0.0,160.00000000000000000000,237.26993399999873000000,8.00000000000000000000,113.54663165041098154700,518.81656565040971154700,172.93885521680326
2026-01-01,2026-04-01,3,persona_x_initial_plan,Automobile_Trade_Repair,free,42,38,4,0,0,90.48,9.52,0.0,0.0,22.00000000000000000000,193.12975799999896006600,64.38000000000000000000,94.82251708547945847360,374.33227508547841853960,8.912673216320915
2026-01-01,2026-04-01,3,persona_x_initial_plan,Automobile_Trade_Repair,plus,37,32,4,1,0,86.49,10.81,2.7,0.0,775.00000000000000000000,1999.86723539998916505400,68.50000000000000200000,509.94696978136990872470,3353.31420518135907577870,90.63011365355025
2026-01-01,2026-04-01,3,persona_x_initial_plan,Automobile_Trade_Repair,start,44,41,1,2,0,93.18,2.27,4.55,0.0,425.00000000000000000000,898.04390399999515802600,518.40000000000000000000,118.68403938301370584970,1960.12794338300886387570,44.54836234961384
2026-01-01,2026-04-01,3,persona_x_initial_plan,BTP,business,15,14,0,1,0,93.33,0.0,6.67,0.0,1065.00000000000000000000,1584.46638359999132770000,0.00000000000000000000,95.82037186904111113450,2745.28675546903243883450,183.01911703126882
2026-01-01,2026-04-01,3,persona_x_initial_plan,BTP,free,191,173,11,5,2,90.58,5.76,2.62,1.05,167.86000000000000000000,1623.67329599999124150100,262.44000000000000000000,2377.92323756328758081450,4431.89653356327882231550,23.203646772582616
2026-01-01,2026-04-01,3,persona_x_initial_plan,BTP,plus,91,84,6,1,0,92.31,6.59,1.1,0.0,2001.66666666600000000000,4395.40664939997599377000,97.26000000000000000000,925.58450809424658636869,7419.91782416022258013869,81.53755850725518
2026-01-01,2026-04-01,3,persona_x_initial_plan,BTP,start,194,175,14,5,0,90.21,7.22,2.58,0.0,1971.69375000000000000000,3653.86246559998039229000,130.16000000000000000000,2626.37147274739736534683,8382.08768834737775763683,43.206637568800915
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bankers_Insurance,free,26,26,0,0,0,100.0,0.0,0.0,0.0,9.00000000000000000000,131.20135199999928090000,32.00000000000000000000,785.16811021315052869300,957.36946221314980959300,36.821902392813456
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bankers_Insurance,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,70.00000000000000000000,8.42601599999995440000,0.00000000000000000000,209.00554683452056165000,287.43156283452051605000,95.81052094484016
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bankers_Insurance,start,18,15,2,1,0,83.33,11.11,5.56,0.0,132.00000000000000000000,29.48801399999983977000,4.00000000000000000000,225.43400662739724849030,390.92202062739708826030,21.717890034855394
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bikers_Drivers,business,7,6,1,0,0,85.71,14.29,0.0,0.0,411.00000000000000000000,668.40339599999651467000,0.00000000000000000000,138.36984115945205671300,1217.77323715944857138300,173.96760530849267
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bikers_Drivers,free,44,39,2,3,0,88.64,4.55,6.82,0.0,94.00000000000000000000,185.60451599999901075000,83.24000000000000008000,92.59670575780822757932,455.44122175780723840932,10.350936858131982
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bikers_Drivers,plus,19,15,3,0,1,78.95,15.79,0.0,5.26,341.28000000000000000000,386.54965799999786919000,110.40000000000000000000,135.26719431068494573350,973.49685231068281492350,51.236676437404356
2026-01-01,2026-04-01,3,persona_x_initial_plan,Bikers_Drivers,start,84,67,8,9,0,79.76,9.52,10.71,0.0,708.78000000000000000000,1957.78848599998920984200,74.00000000000000000000,340.58390123726030647689,3081.15238723724951631889,36.68038556234821
2026-01-01,2026-04-01,3,persona_x_initial_plan,Cleaning_CallCenters,free,7,7,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,0.05939999999999967500,4.00000000000000000000,9.82750973150684794640,13.88690973150684762140,1.983844247358121
2026-01-01,2026-04-01,3,persona_x_initial_plan,Cleaning_CallCenters,plus,1,1,0,0,0,100.0,0.0,0.0,0.0,25.00000000000000000000,3.20846399999998290000,0.00000000000000000000,0.14411379068493155000,28.35257779068491445000,28.352577790684915
2026-01-01,2026-04-01,3,persona_x_initial_plan,Cleaning_CallCenters,start,3,3,0,0,0,100.0,0.0,0.0,0.0,33.00000000000000000000,4.26934799999997680000,0.00000000000000000000,8.70234545260273896000,45.97169345260271576000,15.323897817534238
2026-01-01,2026-04-01,3,persona_x_initial_plan,Consultant,business,5,3,2,0,0,60.0,40.0,0.0,0.0,240.00000000000000000000,160.92916199999902000000,0.00000000000000000000,35.42373509863013793290,436.35289709862915793290,87.27057941972583
2026-01-01,2026-04-01,3,persona_x_initial_plan,Consultant,free,226,202,17,6,1,89.38,7.52,2.65,0.44,95.69758620700000000000,1092.01565519999407418800,264.30000000000000000000,2200.49959929095894069661,3652.51284069795301488461,16.16156124202634
2026-01-01,2026-04-01,3,persona_x_initial_plan,Consultant,plus,38,33,3,2,0,86.84,7.89,5.26,0.0,759.17708333300000000000,2154.65097059998821065000,138.30000000000000000000,1768.34670913424650442900,4820.47476306723471507900,126.85459902808512
2026-01-01,2026-04-01,3,persona_x_initial_plan,Consultant,start,219,207,7,5,0,94.52,3.2,2.28,0.0,2030.61458333300000000000,3939.26557859997839291000,117.64000000000000000000,2940.79894917753453297660,9028.31911111051292588660,41.22520142059595
2026-01-01,2026-04-01,3,persona_x_initial_plan,Developer_IT,business,5,5,0,0,0,100.0,0.0,0.0,0.0,265.00000000000000000000,10.08496799999994450000,0.00000000000000000000,10.22004410136986441000,285.30501210136980891000,57.061002420273965
2026-01-01,2026-04-01,3,persona_x_initial_plan,Developer_IT,free,93,82,6,5,0,88.17,6.45,5.38,0.0,29.00000000000000000000,311.01781679999829453000,51.60000000000000000000,1283.73199869808232686160,1675.34981549808062139160,18.01451414514065
2026-01-01,2026-04-01,3,persona_x_initial_plan,Developer_IT,plus,22,19,2,0,1,86.36,9.09,0.0,4.55,425.00000000000000000000,1195.83181799999334850000,-5.68000000000000000000,453.09543885534242568800,2068.24725685533577418800,94.0112389479698
2026-01-01,2026-04-01,3,persona_x_initial_plan,Developer_IT,start,91,84,4,2,1,92.31,4.4,2.2,1.1,787.00000000000000000000,590.26323419999680885000,435.52000000000000000000,1538.49349756438359119409,3351.27673176438040004409,36.82721683257561
2026-01-01,2026-04-01,3,persona_x_initial_plan,Media_Publishing,free,43,40,2,1,0,93.02,4.65,2.33,0.0,11.00000000000000000000,208.39892399999887695000,73.60000000000000000000,204.31555791397262496360,497.31448191397150191360,11.56545306776678
2026-01-01,2026-04-01,3,persona_x_initial_plan,Media_Publishing,plus,6,6,0,0,0,100.0,0.0,0.0,0.0,120.00000000000000000000,465.31948499999730740000,51.60000000000000000000,17.15222849205479494000,654.07171349205210234000,109.01195224867536
2026-01-01,2026-04-01,3,persona_x_initial_plan,Media_Publishing,start,56,53,2,0,1,94.64,3.57,0.0,1.79,528.71875000000000000000,563.23776959999691189000,40.40000000000000000000,641.64729176164387919014,1774.00381136164079108014,31.67863948860073
2026-01-01,2026-04-01,3,persona_x_initial_plan,Medical_Professionals,free,9,8,1,0,0,88.89,11.11,0.0,0.0,11.00000000000000000000,43.84128599999976280000,4.00000000000000000000,102.18262768602738922100,161.02391368602715202100,17.89154596511413
2026-01-01,2026-04-01,3,persona_x_initial_plan,Medical_Professionals,plus,2,2,0,0,0,100.0,0.0,0.0,0.0,50.00000000000000000000,41.91517799999977700000,0.00000000000000000000,23.08050655287671060000,114.99568455287648760000,57.49784227643824
2026-01-01,2026-04-01,3,persona_x_initial_plan,Medical_Professionals,start,19,18,0,1,0,94.74,0.0,5.26,0.0,198.00000000000000000000,117.23885999999935720000,29.30000000000000000000,245.08356619506847908000,589.62242619506783628000,31.032759273424624
2026-01-01,2026-04-01,3,persona_x_initial_plan,Others,business,10,5,4,1,0,50.0,40.0,10.0,0.0,320.00000000000000000000,36.05212799999980470000,119.00000000000000000000,106.58219218246576534670,581.63432018246557004670,58.16343201824655
2026-01-01,2026-04-01,3,persona_x_initial_plan,Others,free,185,167,14,3,1,90.27,7.57,1.62,0.54,168.82258064500000200000,1042.13830679999433949800,252.00000000000000000000,718.65300486027401409456,2181.61389230526835559256,11.792507525974425
2026-01-01,2026-04-01,3,persona_x_initial_plan,Others,plus,57,49,5,3,0,85.96,8.77,5.26,0.0,1220.00000000000000000000,1104.83272439999415141000,805.60000000000000000000,378.95440449643832457397,3509.38712889643247598397,61.56819524379706
2026-01-01,2026-04-01,3,persona_x_initial_plan,Others,start,185,163,17,5,0,88.11,9.19,2.7,0.0,1765.94500000000000000000,2184.76031219998810587400,291.22000000000000000000,1257.62567597698639056673,5499.55098817697449644073,29.72730263879446
2026-01-01,2026-04-01,3,persona_x_initial_plan,Professeur,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,198.96233399999895000000,100.00000000000000000000,7.59801874027397340000,386.56035274027292340000,386.56035274027295
2026-01-01,2026-04-01,3,persona_x_initial_plan,Professeur,free,40,38,1,1,0,95.0,2.5,2.5,0.0,6.37000000000000000000,347.36520599999823352000,133.60000000000000000000,200.86769707068498827662,688.20290307068322179662,17.20507257676708
2026-01-01,2026-04-01,3,persona_x_initial_plan,Professeur,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,70.00000000000000000000,23.89778999999986900000,0.00000000000000000000,10.74120988712328748200,104.63899988712315648200,34.879666629041054
2026-01-01,2026-04-01,3,persona_x_initial_plan,Professeur,start,42,40,0,2,0,95.24,0.0,4.76,0.0,407.66666666700000000000,406.94317199999785236000,267.20000000000000000000,498.67391000328773927840,1580.48374867028559163840,37.63056544453061
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair,free,15,12,2,1,0,80.0,13.33,6.67,0.0,36.00000000000000000000,92.60294399999949080000,11.20000000000000000000,51.15888817972602965130,190.96183217972552045130,12.730788811981702
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair,plus,3,2,1,0,0,66.67,33.33,0.0,0.0,45.00000000000000000000,4.30919999999997750000,0.00000000000000000000,1.63095502520547953410,50.94015502520545703410,16.980051675068484
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair,start,9,7,1,1,0,77.78,11.11,11.11,0.0,75.00000000000000000000,118.51653599999937569000,12.00000000000000000000,61.85157105150684776200,267.36810705150622345200,29.70756745016736
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair_Installation,free,3,3,0,0,0,100.0,0.0,0.0,0.0,0.00000000000000000000,56.64607199999968400000,12.80000000000000000000,20.35324425589041265800,89.79931625589009665800,29.93310541863003
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair_Installation,plus,3,3,0,0,0,100.0,0.0,0.0,0.0,70.00000000000000000000,389.61800999999776690000,0.00000000000000000000,46.75814191232876830000,506.37615191232653520000,168.79205063744217
2026-01-01,2026-04-01,3,persona_x_initial_plan,Repair_Installation,start,7,7,0,0,0,100.0,0.0,0.0,0.0,73.00000000000000000000,169.29439199999909443000,0.00000000000000000000,219.46491758136986045100,461.75930958136895488100,65.96561565448128
2026-01-01,2026-04-01,3,persona_x_initial_plan,Restauration,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,1.65590999999999090000,0.00000000000000000000,0.13115673863013702000,81.78706673863012792000,81.78706673863013
2026-01-01,2026-04-01,3,persona_x_initial_plan,Restauration,free,28,24,3,1,0,85.71,10.71,3.57,0.0,83.00000000000000000000,486.23129999999732400000,12.40000000000000000000,120.08934257424658242700,701.72064257424390642700,25.06145152050871
2026-01-01,2026-04-01,3,persona_x_initial_plan,Restauration,plus,15,13,2,0,0,86.67,13.33,0.0,0.0,320.00000000000000000000,1120.17587399999425657000,50.28000000000000000000,98.88266274082191401800,1589.33853674081617058800,105.95590244938775
2026-01-01,2026-04-01,3,persona_x_initial_plan,Restauration,start,34,30,1,2,1,88.24,2.94,5.88,2.94,329.00000000000000000000,689.49820799999614401900,243.20000000000000000000,422.40010740164390223440,1684.09831540164004625340,49.532303394165886
2026-01-01,2026-04-01,3,persona_x_initial_plan,Retail,business,5,3,2,0,0,60.0,40.0,0.0,0.0,240.00000000000000000000,165.13608599999909400000,0.00000000000000000000,14.64844419835616356000,419.78453019835525756000,83.95690603967105
2026-01-01,2026-04-01,3,persona_x_initial_plan,Retail,free,159,141,11,7,0,88.68,6.92,4.4,0.0,77.84000000000000000000,1075.40582219999417406000,288.70000000000000300000,530.46392354904109163509,1972.40974574903526869509,12.40509274055997
2026-01-01,2026-04-01,3,persona_x_initial_plan,Retail,plus,46,40,3,3,0,86.96,6.52,6.52,0.0,921.00000000000000000000,2189.90479859998808518300,464.38000000000000000000,294.36922438410960721560,3869.65402298409769239860,84.12291354313255
2026-01-01,2026-04-01,3,persona_x_initial_plan,Retail,start,179,156,15,7,1,87.15,8.38,3.91,0.56,1640.06250000000000000000,2798.72652239998481408300,829.72000000000000000000,757.48983093424661031656,6025.99885333423142439956,33.66479806331973
2026-01-01,2026-04-01,3,persona_x_initial_plan,Wholesale,business,1,1,0,0,0,100.0,0.0,0.0,0.0,80.00000000000000000000,0.00000000000000000000,0.00000000000000000000,13.31079046356164000000,93.31079046356164000000,93.31079046356164
2026-01-01,2026-04-01,3,persona_x_initial_plan,Wholesale,free,19,16,2,1,0,84.21,10.53,5.26,0.0,29.00000000000000000000,140.48884259999923343000,48.64000000000000000000,281.56208441260278279740,499.69092701260201622740,26.299522474347473
2026-01-01,2026-04-01,3,persona_x_initial_plan,Wholesale,plus,11,9,1,1,0,81.82,9.09,9.09,0.0,218.74193548400000000000,670.89354299999636739000,89.72000000000000000000,211.31138477041096742400,1190.66686325440733481400,108.24244211403703
2026-01-01,2026-04-01,3,persona_x_initial_plan,Wholesale,start,27,24,2,1,0,88.89,7.41,3.7,0.0,254.00000000000000000000,315.08348399999828200000,18.00000000000000000000,147.41643638301371113097,734.49992038301199313097,27.20370075492637
2026-02-01,2026-02-01,0,initial_plan,ALL,business,61,60,0,0,1,98.36,0.0,0.0,1.64,1710.62500000000000000000,3242.53483919998728503200,130.00000000000000000000,259.90062164109590723125,5343.06046084108319226325,87.59115509575545
2026-02-01,2026-02-01,0,initial_plan,ALL,free,1289,1285,0,0,4,99.69,0.0,0.0,0.31,180.20827956999999900000,5259.33182159997927171133,6962.20000000000000000000,5431.19906253260312416472,17832.93916370258239487605,13.834708428008211
2026-02-01,2026-02-01,0,initial_plan,ALL,plus,396,393,0,0,3,99.24,0.0,0.0,0.76,4391.42677083100000000000,10533.37472459995800330400,2228.00000000000000000000,3057.23550246794545109549,20210.03699789890345439949,51.03544696439117
2026-02-01,2026-02-01,0,initial_plan,ALL,start,1482,1480,0,0,2,99.87,0.0,0.0,0.13,8657.35283995099999800000,10870.24436639995686768100,9507.86000000000000000000,5464.35977153369899898672,34499.81697788465586466772,23.279228730016637
2026-02-01,2026-02-01,0,overall,ALL,ALL,3228,3218,0,0,10,99.69,0.0,0.0,0.31,14939.61289035199999700000,29905.48575179988142772833,18828.06000000000000000000,14212.69495817534348147818,77885.85360032722490620651,24.12820743504561
2026-02-01,2026-02-01,0,persona,Automobile_Trade_Repair,ALL,130,130,0,0,0,100.0,0.0,0.0,0.0,828.70000000000000000000,2521.14675299998965498000,698.08000000000000000000,520.24534505150688403524,4568.17209805149653901524,35.1397853696269
2026-02-01,2026-02-01,0,persona,BTP,ALL,624,624,0,0,0,100.0,0.0,0.0,0.0,3418.34952956899999900000,9802.46175659996127981300,1408.24000000000000000000,4761.02265665643867238065,19390.07394282539995119365,31.073836446835575
2026-02-01,2026-02-01,0,persona,Bankers_Insurance,ALL,57,57,0,0,0,100.0,0.0,0.0,0.0,214.37500000000000000000,243.10691099999896634000,288.54000000000000000000,677.82076975780826939532,1423.84268075780723573532,24.979696153645744
2026-02-01,2026-02-01,0,persona,Bikers_Drivers,ALL,164,164,0,0,0,100.0,0.0,0.0,0.0,984.45708333300000000000,1418.10947459999463069700,684.80000000000000000000,212.31981343013700874371,3299.68637136313163944071,20.12003884977519
2026-02-01,2026-02-01,0,persona,Cleaning_CallCenters,ALL,26,26,0,0,0,100.0,0.0,0.0,0.0,137.06250000000000000000,65.95946999999974024000,10.00000000000000000000,70.47651427123288434690,283.49848427123262458690,10.903787856585868
2026-02-01,2026-02-01,0,persona,Consultant,ALL,562,559,0,0,3,99.47,0.0,0.0,0.53,2242.92083333300000000000,3192.36022799998742934500,4531.42000000000000000000,2919.14401629917822744850,12885.84507763216565679350,22.928549960199582
2026-02-01,2026-02-01,0,persona,Developer_IT,ALL,266,266,0,0,0,100.0,0.0,0.0,0.0,1166.63862745100000000000,1177.43255459999536890800,3681.22000000000000000000,1153.68439480712336065680,7178.97557685811872956480,26.988629988188418
